original_row,authors,source_column,type,term,value,geography,context
26,Abdulbasit Darem; Asma Alhashmi; Aloyoun Almadani; Ali Alanazi; Geraldine Sutantra,sections,change_process,decrease,,,increase in urbanization and a decrease in bare soil and green
26,Abdulbasit Darem; Asma Alhashmi; Aloyoun Almadani; Ali Alanazi; Geraldine Sutantra,sections,change_process,change,,,other studies that involve a change in land cover in the
26,Abdulbasit Darem; Asma Alhashmi; Aloyoun Almadani; Ali Alanazi; Geraldine Sutantra,sections,change_process,change,,,for mapping and monitoring LULC change dynamics in the Northern Border
26,Abdulbasit Darem; Asma Alhashmi; Aloyoun Almadani; Ali Alanazi; Geraldine Sutantra,sections,change_process,change,,,advanced techniques to predict LULC change dynamics in the future.
26,Abdulbasit Darem; Asma Alhashmi; Aloyoun Almadani; Ali Alanazi; Geraldine Sutantra,sections,change_process,change,,,the driving factors of LULC change in the region. Such
27,Tewodros Getu Engida; Tewodros Nigussie; Abreham Aneseyee; John Barnabas,abstract,percentage_change,,15.64%,,drastic decrease of grassland by 15.64% and shrubland by
27,Tewodros Getu Engida; Tewodros Nigussie; Abreham Aneseyee; John Barnabas,abstract,percentage_change,,9.56%,,15.64% and shrubland by 9.56% while an increase
27,Tewodros Getu Engida; Tewodros Nigussie; Abreham Aneseyee; John Barnabas,abstract,percentage_change,,18.01%,,agricultural land and settlement by 18.01% and 13.01%
27,Tewodros Getu Engida; Tewodros Nigussie; Abreham Aneseyee; John Barnabas,abstract,percentage_change,,13.01%,,"settlement by 18.01% and 13.01%, respectively,"
27,Tewodros Getu Engida; Tewodros Nigussie; Abreham Aneseyee; John Barnabas,abstract,change_process,change,,,(LU/LC) change is vital for decision-
27,Tewodros Getu Engida; Tewodros Nigussie; Abreham Aneseyee; John Barnabas,abstract,change_process,change,,,wellbeing. LU/LC change significantly affects the hydrology of
27,Tewodros Getu Engida; Tewodros Nigussie; Abreham Aneseyee; John Barnabas,abstract,change_process,change,,,impact of LU/LC change on the hydrological process of
27,Tewodros Getu Engida; Tewodros Nigussie; Abreham Aneseyee; John Barnabas,abstract,change_process,decrease,,,that there was a drastic decrease of grassland by 15.64%
27,Tewodros Getu Engida; Tewodros Nigussie; Abreham Aneseyee; John Barnabas,abstract,change_process,increase,,,by 9.56% while an increase of agricultural land and settlement
27,Tewodros Getu Engida; Tewodros Nigussie; Abreham Aneseyee; John Barnabas,abstract,land_cover,agricultural land,,,% while an increase of agricultural land and settlement by 18.01%
27,Tewodros Getu Engida; Tewodros Nigussie; Abreham Aneseyee; John Barnabas,abstract,change_process,change,,,to the LU/LC change during the study periods 1987
27,Tewodros Getu Engida; Tewodros Nigussie; Abreham Aneseyee; John Barnabas,abstract,change_process,change,,,"1987-2017 such as change of flood frequency, increased"
27,Tewodros Getu Engida; Tewodros Nigussie; Abreham Aneseyee; John Barnabas,sections,percentage_change,,42%,,3000 m a.m.s.l. with 42% in between 1000
27,Tewodros Getu Engida; Tewodros Nigussie; Abreham Aneseyee; John Barnabas,sections,percentage_change,,36.74%,,reveal that forest land covers 36.74% and followed by
27,Tewodros Getu Engida; Tewodros Nigussie; Abreham Aneseyee; John Barnabas,sections,percentage_change,,19.77%,,"and followed by grassland, 19.77% and shrubland and"
27,Tewodros Getu Engida; Tewodros Nigussie; Abreham Aneseyee; John Barnabas,sections,percentage_change,,19.76%,,shrubland and woodland also cover 19.76% and 11.32%
27,Tewodros Getu Engida; Tewodros Nigussie; Abreham Aneseyee; John Barnabas,sections,percentage_change,,11.32%,,"also cover 19.76% and 11.32%, respectively."
27,Tewodros Getu Engida; Tewodros Nigussie; Abreham Aneseyee; John Barnabas,sections,percentage_change,,33.33%,,"the catchment, which covered 33.33%, followed by"
27,Tewodros Getu Engida; Tewodros Nigussie; Abreham Aneseyee; John Barnabas,sections,percentage_change,,15.6%,,", with the value of 15.6%, 15.1%"
27,Tewodros Getu Engida; Tewodros Nigussie; Abreham Aneseyee; John Barnabas,sections,percentage_change,,15.1%,,"value of 15.6%, 15.1%, respectively."
27,Tewodros Getu Engida; Tewodros Nigussie; Abreham Aneseyee; John Barnabas,sections,percentage_change,,-3.41%,,"1987-2002, with -3.41% and -4.65%"
27,Tewodros Getu Engida; Tewodros Nigussie; Abreham Aneseyee; John Barnabas,sections,percentage_change,,-4.65%,,", with -3.41% and -4.65%, respectively ("
27,Tewodros Getu Engida; Tewodros Nigussie; Abreham Aneseyee; John Barnabas,sections,percentage_change,,18.01%,,. Agricultural land increased by 18.01% during the study
27,Tewodros Getu Engida; Tewodros Nigussie; Abreham Aneseyee; John Barnabas,sections,percentage_change,,92.14%,,". Overall accuracies obtained were 92.14%, 94.63%"
27,Tewodros Getu Engida; Tewodros Nigussie; Abreham Aneseyee; John Barnabas,sections,percentage_change,,94.63%,,"obtained were 92.14%, 94.63%, and 95.93"
27,Tewodros Getu Engida; Tewodros Nigussie; Abreham Aneseyee; John Barnabas,sections,percentage_change,,95.93%,,", 94.63%, and 95.93% for the 1987"
27,Tewodros Getu Engida; Tewodros Nigussie; Abreham Aneseyee; John Barnabas,sections,percentage_change,,-17%,,percent bias (PBIAS � -17%) (Figure
27,Tewodros Getu Engida; Tewodros Nigussie; Abreham Aneseyee; John Barnabas,sections,percentage_change,,-4.5%,,"0.76, and PBIAS � -4.5% during the validation"
27,Tewodros Getu Engida; Tewodros Nigussie; Abreham Aneseyee; John Barnabas,sections,percentage_change,,-17%,,(PBAIS) values (-17% and 4.5%
27,Tewodros Getu Engida; Tewodros Nigussie; Abreham Aneseyee; John Barnabas,sections,percentage_change,,4.5%,,values (-17% and 4.5%) during calibration
27,Tewodros Getu Engida; Tewodros Nigussie; Abreham Aneseyee; John Barnabas,sections,percentage_change,,36.74%,,Forest cover had decreased from 36.74% to 31.21%
27,Tewodros Getu Engida; Tewodros Nigussie; Abreham Aneseyee; John Barnabas,sections,percentage_change,,31.21%,,"decreased from 36.74% to 31.21%, attributable to"
27,Tewodros Getu Engida; Tewodros Nigussie; Abreham Aneseyee; John Barnabas,sections,percentage_change,,8.81%,,increased over the years from 8.81% to 26.81%
27,Tewodros Getu Engida; Tewodros Nigussie; Abreham Aneseyee; John Barnabas,sections,percentage_change,,26.81%,,"years from 8.81% to 26.81%. Similarly,"
27,Tewodros Getu Engida; Tewodros Nigussie; Abreham Aneseyee; John Barnabas,sections,land_cover,vegetation,,,modifications/conversions of natural vegetation and physical soil conditions are
27,Tewodros Getu Engida; Tewodros Nigussie; Abreham Aneseyee; John Barnabas,sections,change_process,change,,,"local catchment, which consequently change the river flow regimes 
"
27,Tewodros Getu Engida; Tewodros Nigussie; Abreham Aneseyee; John Barnabas,sections,change_process,change,,,"direct evidence of LU/ LC change impacts on runoff 
e"
27,Tewodros Getu Engida; Tewodros Nigussie; Abreham Aneseyee; John Barnabas,sections,change_process,change,,,assess the LU/LC change over the past 30 years
27,Tewodros Getu Engida; Tewodros Nigussie; Abreham Aneseyee; John Barnabas,sections,land_cover,forest,,,1987-2002 reveal that forest land covers 36.74% and
27,Tewodros Getu Engida; Tewodros Nigussie; Abreham Aneseyee; John Barnabas,sections,land_cover,forest,,,"2017, the distribution of forest cover demonstrates highest in the"
27,Tewodros Getu Engida; Tewodros Nigussie; Abreham Aneseyee; John Barnabas,sections,land_cover,forest cover,,,"2017, the distribution of forest cover demonstrates highest in the catchment"
27,Tewodros Getu Engida; Tewodros Nigussie; Abreham Aneseyee; John Barnabas,sections,land_cover,agricultural land,,,"33.33%, followed by agricultural land and shrubland, with the"
27,Tewodros Getu Engida; Tewodros Nigussie; Abreham Aneseyee; John Barnabas,sections,change_process,increase,,,", the study displays an increase in agriculture, bare land"
27,Tewodros Getu Engida; Tewodros Nigussie; Abreham Aneseyee; John Barnabas,sections,land_cover,forest,,,"and shrubland, whereas the forest, grassland, water,"
27,Tewodros Getu Engida; Tewodros Nigussie; Abreham Aneseyee; John Barnabas,sections,land_cover,wetland,,,"grassland, water, and wetland were noted declined. Agricultural"
27,Tewodros Getu Engida; Tewodros Nigussie; Abreham Aneseyee; John Barnabas,sections,change_process,increase,,,is is due to the increase of population growth that causes
27,Tewodros Getu Engida; Tewodros Nigussie; Abreham Aneseyee; John Barnabas,sections,change_process,increase,,,population growth that causes the increase in demand for cultivation land
27,Tewodros Getu Engida; Tewodros Nigussie; Abreham Aneseyee; John Barnabas,sections,land_cover,forest,,,"industrial crops, whereas the forest area was diminished.
"
27,Tewodros Getu Engida; Tewodros Nigussie; Abreham Aneseyee; John Barnabas,sections,change_process,change,,,is highly sensitive to the change of LU/LC over
27,Tewodros Getu Engida; Tewodros Nigussie; Abreham Aneseyee; John Barnabas,sections,change_process,change,,,a potential effect on the change in annual river flow (
27,Tewodros Getu Engida; Tewodros Nigussie; Abreham Aneseyee; John Barnabas,sections,change_process,change,,,assessing the impact of LULC change on its hydrological regime successfully
27,Tewodros Getu Engida; Tewodros Nigussie; Abreham Aneseyee; John Barnabas,sections,change_process,change,,,"successfully. Initially, the change in LULC between the years"
27,Tewodros Getu Engida; Tewodros Nigussie; Abreham Aneseyee; John Barnabas,sections,change_process,change,,,Land use/land cover change over the last 30 years
27,Tewodros Getu Engida; Tewodros Nigussie; Abreham Aneseyee; John Barnabas,sections,land_cover,forest,,,"significantly. For example, forest land declined and agricultural land"
27,Tewodros Getu Engida; Tewodros Nigussie; Abreham Aneseyee; John Barnabas,sections,land_cover,agricultural land,,,", forest land declined and agricultural land is increased. is dynamism"
28,Dizhou Guo; Wenzhong Shi; Ming Hao; Xiaolin Zhu,abstract,change_process,change,,,of coarse pixels containing type change information and a large amount
28,Dizhou Guo; Wenzhong Shi; Ming Hao; Xiaolin Zhu,abstract,change_process,change,,,"the areas of land cover change. In this paper,"
28,Dizhou Guo; Wenzhong Shi; Ming Hao; Xiaolin Zhu,abstract,change_process,change,,,an improved FSDAF method incorporating change detection technology and an optimized
28,Dizhou Guo; Wenzhong Shi; Ming Hao; Xiaolin Zhu,abstract,change_process,change,,,sub-pixel class fraction change information (SFSDAF).
28,Dizhou Guo; Wenzhong Shi; Ming Hao; Xiaolin Zhu,sections,percentage_change,,10%,,coarse pixels containing more than 10% of boundary pixels
28,Dizhou Guo; Wenzhong Shi; Ming Hao; Xiaolin Zhu,sections,percentage_change,,10%,,changed pixels or more than 10% of the boundary
28,Dizhou Guo; Wenzhong Shi; Ming Hao; Xiaolin Zhu,sections,change_process,change,,,"FSDAF, coarse pixels with change values within the range of"
28,Dizhou Guo; Wenzhong Shi; Ming Hao; Xiaolin Zhu,sections,change_process,change,,,the large-scale type change occurring during the fusion period
28,Dizhou Guo; Wenzhong Shi; Ming Hao; Xiaolin Zhu,sections,change_process,change,,,can capture part of the change information from the coarseresolution image
28,Dizhou Guo; Wenzhong Shi; Ming Hao; Xiaolin Zhu,sections,change_process,change,,,an improved FSDAF method incorporating change detection technology and an optimized
28,Dizhou Guo; Wenzhong Shi; Ming Hao; Xiaolin Zhu,sections,change_process,change,,,"Specifically, FSDAF 2.0 employs change detection technology to find the"
28,Dizhou Guo; Wenzhong Shi; Ming Hao; Xiaolin Zhu,sections,change_process,change,,,sub-pixel class fraction change information (SFSDAF)  
28,Dizhou Guo; Wenzhong Shi; Ming Hao; Xiaolin Zhu,sections,change_process,change,,,"employed to estimate the temporal change of each class, specifically"
28,Dizhou Guo; Wenzhong Shi; Ming Hao; Xiaolin Zhu,sections,change_process,change,,,patterns and land cover type change signals. More information about
28,Dizhou Guo; Wenzhong Shi; Ming Hao; Xiaolin Zhu,sections,change_process,change,,,"
The ability of capturing change information in FSDAF mainly results"
28,Dizhou Guo; Wenzhong Shi; Ming Hao; Xiaolin Zhu,sections,change_process,change,,,it is reasonable to employ change detection technology to solve this
28,Dizhou Guo; Wenzhong Shi; Ming Hao; Xiaolin Zhu,sections,change_process,change,,,. The selection of the change detection algorithm depends on many
28,Dizhou Guo; Wenzhong Shi; Ming Hao; Xiaolin Zhu,sections,change_process,change,,,", FSDAF 2.0 chooses the change detection algorithm according to whether"
28,Dizhou Guo; Wenzhong Shi; Ming Hao; Xiaolin Zhu,sections,change_process,change,,,is employed to make the change detection binary image. Specifically
28,Dizhou Guo; Wenzhong Shi; Ming Hao; Xiaolin Zhu,sections,change_process,change,,,"
The specific steps of change detection include (1)"
28,Dizhou Guo; Wenzhong Shi; Ming Hao; Xiaolin Zhu,sections,change_process,change,,,"step 3. In the change detection process, the shortwave"
28,Dizhou Guo; Wenzhong Shi; Ming Hao; Xiaolin Zhu,sections,change_process,change,,,unmixing technology to estimate the change value between two phases and
28,Dizhou Guo; Wenzhong Shi; Ming Hao; Xiaolin Zhu,sections,change_process,change,,,", and assuming no type change occurs during the blending period"
28,Dizhou Guo; Wenzhong Shi; Ming Hao; Xiaolin Zhu,sections,change_process,change,,,"blending period, the temporal change of a coarse pixel is"
28,Dizhou Guo; Wenzhong Shi; Ming Hao; Xiaolin Zhu,sections,change_process,change,,,weighted sum of the temporal change of all classes within it
28,Dizhou Guo; Wenzhong Shi; Ming Hao; Xiaolin Zhu,sections,change_process,change,,,according to the result of change detection in step 2 and
28,Dizhou Guo; Wenzhong Shi; Ming Hao; Xiaolin Zhu,sections,change_process,change,,,step 2 and limits the change value of class ΔF in
28,Dizhou Guo; Wenzhong Shi; Ming Hao; Xiaolin Zhu,sections,change_process,change,,,"After the calculation of temporal change is completed, and the"
28,Dizhou Guo; Wenzhong Shi; Ming Hao; Xiaolin Zhu,sections,change_process,change,,,"is completed, and the change value of each class is"
28,Dizhou Guo; Wenzhong Shi; Ming Hao; Xiaolin Zhu,sections,change_process,change,,,"surface. Consequently, the change value of each class is"
28,Dizhou Guo; Wenzhong Shi; Ming Hao; Xiaolin Zhu,sections,change_process,reduce,,,neighborhood information is employed to reduce the block effect and obtain
28,Dizhou Guo; Wenzhong Shi; Ming Hao; Xiaolin Zhu,sections,change_process,change,,,consistency index indicates a smaller change in the internal spatial relation
28,Dizhou Guo; Wenzhong Shi; Ming Hao; Xiaolin Zhu,sections,change_process,change,,,there was no distinct type change in the heterogeneous images but
28,Dizhou Guo; Wenzhong Shi; Ming Hao; Xiaolin Zhu,sections,change_process,change,,,signals of land cover type change and local variability in the
