sentence_id,sentence,source,relationship,target,confidence
129,As detailed below this range reflects uncertainties in how much of the TCL attributable to shifting agriculture constitutes deforestation as opposed to cyclical crop fallow rotations,deforestation,AFFECTS,agriculture,HIGH
129,As detailed below this range reflects uncertainties in how much of the TCL attributable to shifting agriculture constitutes deforestation as opposed to cyclical crop fallow rotations,uncertainty,AFFECTS,TCL,MEDIUM
130,reported a moderate land cover change from 1965 to 2000 a decrease in savanna from 74% to 70% concurring with an expansion of cropland from 17% to 21%,change,OCCURS_DURING,1965 to 2000,HIGH
130,reported a moderate land cover change from 1965 to 2000 a decrease in savanna from 74% to 70% concurring with an expansion of cropland from 17% to 21%,decrease,FROM_TO,74%,HIGH
130,reported a moderate land cover change from 1965 to 2000 a decrease in savanna from 74% to 70% concurring with an expansion of cropland from 17% to 21%,decrease,FROM_TO,70%,HIGH
130,reported a moderate land cover change from 1965 to 2000 a decrease in savanna from 74% to 70% concurring with an expansion of cropland from 17% to 21%,expansion,FROM_TO,17%,HIGH
130,reported a moderate land cover change from 1965 to 2000 a decrease in savanna from 74% to 70% concurring with an expansion of cropland from 17% to 21%,expansion,FROM_TO,21%,HIGH
130,reported a moderate land cover change from 1965 to 2000 a decrease in savanna from 74% to 70% concurring with an expansion of cropland from 17% to 21%,savanna,DECREASES_BY,4%,MEDIUM
130,reported a moderate land cover change from 1965 to 2000 a decrease in savanna from 74% to 70% concurring with an expansion of cropland from 17% to 21%,cropland,INCREASES_BY,4%,MEDIUM
131,Large scale cropland was the third highest driver of forest loss in Africa 9% with the highest proportions by country found in Cape Verde 67% Gambia 53% Niger 50% Sudan 47% and Nigeria 44%,large_scale_cropland,CAUSES,forest_loss,HIGH
131,Large scale cropland was the third highest driver of forest loss in Africa 9% with the highest proportions by country found in Cape Verde 67% Gambia 53% Niger 50% Sudan 47% and Nigeria 44%,Africa,LOCATED_IN,continent,HIGH
131,Large scale cropland was the third highest driver of forest loss in Africa 9% with the highest proportions by country found in Cape Verde 67% Gambia 53% Niger 50% Sudan 47% and Nigeria 44%,Cape Verde,LOCATED_IN,country,HIGH
131,Large scale cropland was the third highest driver of forest loss in Africa 9% with the highest proportions by country found in Cape Verde 67% Gambia 53% Niger 50% Sudan 47% and Nigeria 44%,Gambia,LOCATED_IN,country,HIGH
131,Large scale cropland was the third highest driver of forest loss in Africa 9% with the highest proportions by country found in Cape Verde 67% Gambia 53% Niger 50% Sudan 47% and Nigeria 44%,Niger,LOCATED_IN,country,HIGH
131,Large scale cropland was the third highest driver of forest loss in Africa 9% with the highest proportions by country found in Cape Verde 67% Gambia 53% Niger 50% Sudan 47% and Nigeria 44%,Sudan,LOCATED_IN,country,HIGH
131,Large scale cropland was the third highest driver of forest loss in Africa 9% with the highest proportions by country found in Cape Verde 67% Gambia 53% Niger 50% Sudan 47% and Nigeria 44%,Nigeria,LOCATED_IN,country,HIGH
133,This is why tree cover here has increased by 10 20% whereas tree cover further away decreased by up to 30% see Fig,tree cover,INCREASES_BY,10 20%,HIGH
133,This is why tree cover here has increased by 10 20% whereas tree cover further away decreased by up to 30% see Fig,tree cover,DECREASES_BY,up to 30%,HIGH
134,Thicket patches that burned in the 2008 extreme fire quickly established a savanna fire regime with sites burning on average once in every 3 years FF 0.34 year 1 SD 0.07 up from no fires between 2000 and 2007. Some forests that burned in extreme fires burned again whereas others did not,thicket patches,OCCURS_DURING,2008,HIGH
134,Thicket patches that burned in the 2008 extreme fire quickly established a savanna fire regime with sites burning on average once in every 3 years FF 0.34 year 1 SD 0.07 up from no fires between 2000 and 2007. Some forests that burned in extreme fires burned again whereas others did not,savanna,INCREASES_BY,fires,MEDIUM
134,Thicket patches that burned in the 2008 extreme fire quickly established a savanna fire regime with sites burning on average once in every 3 years FF 0.34 year 1 SD 0.07 up from no fires between 2000 and 2007. Some forests that burned in extreme fires burned again whereas others did not,extreme fires,CAUSES,forests_burning,HIGH
135,The transition of natural vegetation to water bodies may indicate natural flooding or anthropogenic development of pounds and small reservoirs for cropland irrigation dams for hydro power generation urban supply and consumption as well as other economic purposes,natural_vegetation,CAUSES,transition,MEDIUM
136,Similar observations were made in Guinean and Sudano Guinean savannas where suppression or alleviation of fire favours exotic or invasive species such as Chromolaena odorata that invaded a fire protected savanna or Gmelina arborea and Tectona grandis that established on plots totally protected or cleared with early fires,savannas,LOCATED_IN,"Guinean, Sudano Guinean regions",HIGH
136,Similar observations were made in Guinean and Sudano Guinean savannas where suppression or alleviation of fire favours exotic or invasive species such as Chromolaena odorata that invaded a fire protected savanna or Gmelina arborea and Tectona grandis that established on plots totally protected or cleared with early fires,suppression_or_alleviation_of_fire,CAUSES,favouring_of_exotic_species,MEDIUM
137,Historically and today fires burn frequently in most savannas at a rate of several per decade but rarely penetrate beyond intact forest margins,savannas,LOCATED_IN,historical context,HIGH
137,Historically and today fires burn frequently in most savannas at a rate of several per decade but rarely penetrate beyond intact forest margins,fires,OCCURS_DURING,most savannas,MEDIUM
137,Historically and today fires burn frequently in most savannas at a rate of several per decade but rarely penetrate beyond intact forest margins,fires,AFFECTS,forest margins,MEDIUM
139,The West Africa region s basins are under different land use practices due to their trans boundary feature,West Africa region,LOCATED_IN,West Africa,HIGH
140,Some gallery forests occur along riverbeds,forests,LOCATED_IN,riverbeds,HIGH
141,2009 The disadvantage of the short term improved fallow systems is that land is taken out of production for 2 out of every 5 years,The short term improved fallow systems,AFFECTS,land,MEDIUM
141,2009 The disadvantage of the short term improved fallow systems is that land is taken out of production for 2 out of every 5 years,2009,OCCURS_DURING,The disadvantage,HIGH
143,From 1955 to 1986 the area on the dune above Mare Yomboli was cleared and used for cultivation and fields on the pediplain were abandoned,PERIOD(1955-1986),OCCURS_DURING,EVENT(area_clearing_and_cultivation),HIGH
143,From 1955 to 1986 the area on the dune above Mare Yomboli was cleared and used for cultivation and fields on the pediplain were abandoned,EVENT(area_clearing_and_cultivation),CAUSES,CHANGE(dune_above_Mare_Yomboli),HIGH
143,From 1955 to 1986 the area on the dune above Mare Yomboli was cleared and used for cultivation and fields on the pediplain were abandoned,CHANGE(dune_above_Mare_Yomboli),CHANGE_TO,LAND_USE(cultivation),HIGH
143,From 1955 to 1986 the area on the dune above Mare Yomboli was cleared and used for cultivation and fields on the pediplain were abandoned,LAND_USE(fields_on_pediplain),DECREASES_BY,CHANGE(abandonment),HIGH
144,This credit is the main determinant in the allocation of land to cotton production,credit,CAUSES,cotton production,HIGH
145,The severe droughts which prevailed in the region in early 1970s and again in 1983 84 have had a significant impact on the role of livestock,droughts,CAUSES,impact,HIGH
145,The severe droughts which prevailed in the region in early 1970s and again in 1983 84 have had a significant impact on the role of livestock,impact,AFFECTS,role_of_livestock,HIGH
146,West Africa has rapid population growth rate associated with an increase in urbanization,Africa,LOCATED_IN,West Africa,HIGH
146,West Africa has rapid population growth rate associated with an increase in urbanization,population_growth_rate,CAUSES,increase,MEDIUM
146,West Africa has rapid population growth rate associated with an increase in urbanization,increase,ENABLES,urbanization,HIGH
147,used NDVI from AVHRR 1 km and SPOT VEGETATION VGT to assess land cover performance in Senegal from 1992 to 2001 that showed similar trends in terms of agricultural extension,NDVI,FROM_TO,used NDVI,HIGH
147,used NDVI from AVHRR 1 km and SPOT VEGETATION VGT to assess land cover performance in Senegal from 1992 to 2001 that showed similar trends in terms of agricultural extension,assessment,OCCURS_DURING,from 1992 to 2001,HIGH
147,used NDVI from AVHRR 1 km and SPOT VEGETATION VGT to assess land cover performance in Senegal from 1992 to 2001 that showed similar trends in terms of agricultural extension,researcher,LOCATED_IN,Senegal,HIGH
151,For example expansion of agricultural land is related to the distance to irrigation by dams to settlements to roads and population change see Table,agricultural_expansion,CAUSES,expansion,HIGH
152,Overall the gain of severe and extremely severe desertification land was less than the loss area and the gain of non desertification and light desertification land was greater than the loss area.,gain_of_desertification_land,DECREASES_BY,loss_area,HIGH
152,Overall the gain of severe and extremely severe desertification land was less than the loss area and the gain of non desertification and light desertification land was greater than the loss area.,gain_of_non_desertification_and_light_desertification_land,INCREASES_BY,gain_area,HIGH
153,With the exception of Eastern Africa area in forest declined in all regions with the most pronounced reduction in Northern Africa 40 %,forest,DECREASES_BY,40%,HIGH
153,With the exception of Eastern Africa area in forest declined in all regions with the most pronounced reduction in Northern Africa 40 %,Northern Africa,LOCATED_IN,Eastern Africa,MEDIUM
153,With the exception of Eastern Africa area in forest declined in all regions with the most pronounced reduction in Northern Africa 40 %,forest,CAUSES,decline,MEDIUM
153,With the exception of Eastern Africa area in forest declined in all regions with the most pronounced reduction in Northern Africa 40 %,decline,OCCURS_DURING,all regions,HIGH
153,With the exception of Eastern Africa area in forest declined in all regions with the most pronounced reduction in Northern Africa 40 %,decline,AFFECTS,forest,HIGH
154,Secondly we provide rare direct support for the long standing hypothesis that runaway fire feedbacks following an initial extreme fire can result in the savannization of tropical forests without additional anthropogenic drivers,fire_feedbacks,CAUSES,savannization,HIGH
155,Accordingly sites 1 4 fall within land cover types that account for almost 75 % of land with some tree or scrub cover,"{1, 4}",LOCATED_IN,{sites},HIGH
156,1998 The issue of field expansion and reallocation in semiarid regions can serve to throw light on ways in which land use develops under conditions of changing opportunities which emerge as results of climatic modifications,changing_opportunities,CAUSES,land_use_development,HIGH
156,1998 The issue of field expansion and reallocation in semiarid regions can serve to throw light on ways in which land use develops under conditions of changing opportunities which emerge as results of climatic modifications,conditions_of_changing_opportunities,ENABLES,land_use_development,HIGH
